customer_id,predicted_ite,ite_lower,ite_upper,expected_conv_lift,customer_value,intervention_cost,expected_incremental_revenue,action,confidence,reason,model_version
33,0.08831699242919669,0.08831699242919669,0.08831699242919669,0.08831699242919669,406.5824722582218,60.98737083873327,8.977035281068362,NO_ACTION,HIGH,ITE +0.0883 vs break-even +0.1459; expected incremental revenue $+8.98,1.0.0
34,0.1502803248532473,0.1502803248532473,0.1502803248532473,0.1502803248532473,33.9469346859432,5.0920402028914795,1.275389093093878,OFFER_DISCOUNT,HIGH,ITE +0.1503 vs break-even +0.0787; expected incremental revenue $+1.28,1.0.0
35,-0.15615110610761826,-0.15615110610761826,-0.15615110610761826,-0.15615110610761826,925.5321089937231,138.82981634905846,-36.130715639371644,NO_ACTION,HIGH,ITE -0.1562 vs break-even +0.1880; expected incremental revenue $-36.13,1.0.0
36,0.07924568575966986,0.07924568575966986,0.07924568575966986,0.07924568575966986,184.2877025033449,27.64315537550173,3.6510013404878987,NO_ACTION,HIGH,ITE +0.0792 vs break-even +0.1168; expected incremental revenue $+3.65,1.0.0
37,0.02485550933033776,0.02485550933033776,0.02485550933033776,0.02485550933033776,679.4643478778537,101.91965218167805,4.222108109577463,NO_ACTION,HIGH,ITE +0.0249 vs break-even +0.1812; expected incremental revenue $+4.22,1.0.0
38,0.2791243542906913,0.2791243542906913,0.2791243542906913,0.2791243542906913,35.51041660483497,5.326562490725245,2.4779555263545014,OFFER_DISCOUNT,HIGH,ITE +0.2791 vs break-even +0.1001; expected incremental revenue $+2.48,1.0.0
39,-0.004092288673316175,-0.004092288673316175,-0.004092288673316175,-0.004092288673316175,224.8394097648797,33.72591146473195,-0.23002694247397784,NO_ACTION,HIGH,ITE -0.0041 vs break-even +0.1694; expected incremental revenue $-0.23,1.0.0
40,0.012713837759119898,0.012713837759119898,0.012713837759119898,0.012713837759119898,133.33275871187348,19.99991380678102,0.4237927655596599,NO_ACTION,HIGH,ITE +0.0127 vs break-even +0.1011; expected incremental revenue $+0.42,1.0.0
41,-0.03847037985380079,-0.03847037985380079,-0.03847037985380079,-0.03847037985380079,370.5202638241717,55.57803957362575,-3.5635138232115926,NO_ACTION,HIGH,ITE -0.0385 vs break-even +0.1411; expected incremental revenue $-3.56,1.0.0
42,0.05367598025920513,0.05367598025920513,0.05367598025920513,0.05367598025920513,294.52485806542626,44.17872870981394,3.952227616841253,NO_ACTION,HIGH,ITE +0.0537 vs break-even +0.1544; expected incremental revenue $+3.95,1.0.0
43,-0.058139317372198566,-0.058139317372198566,-0.058139317372198566,-0.058139317372198566,307.7977827228177,46.169667408422654,-4.473788244045229,NO_ACTION,HIGH,ITE -0.0581 vs break-even +0.1604; expected incremental revenue $-4.47,1.0.0
44,0.01560027095449086,0.01560027095449086,0.01560027095449086,0.01560027095449086,224.8394097648797,33.72591146473195,0.8768889283949803,NO_ACTION,HIGH,ITE +0.0156 vs break-even +0.1158; expected incremental revenue $+0.88,1.0.0
45,0.011020258615421594,0.011020258615421594,0.011020258615421594,0.011020258615421594,210.34053051419465,31.551079577129197,0.5795017608928505,NO_ACTION,HIGH,ITE +0.0110 vs break-even +0.1274; expected incremental revenue $+0.58,1.0.0
46,0.08958197992406053,0.08958197992406053,0.08958197992406053,0.08958197992406053,188.2648328363942,28.23972492545913,4.216284118889119,NO_ACTION,HIGH,ITE +0.0896 vs break-even +0.1283; expected incremental revenue $+4.22,1.0.0
47,0.032164238938444896,0.032164238938444896,0.032164238938444896,0.032164238938444896,345.7718061000378,51.86577091500567,2.7803717473948133,NO_ACTION,HIGH,ITE +0.0322 vs break-even +0.1286; expected incremental revenue $+2.78,1.0.0
48,-0.12408492386288295,-0.12408492386288295,-0.12408492386288295,-0.12408492386288295,539.3513942585959,80.90270913878938,-16.73134417297941,NO_ACTION,HIGH,ITE -0.1241 vs break-even +0.1687; expected incremental revenue $-16.73,1.0.0
49,0.07821249966106032,0.07821249966106032,0.07821249966106032,0.07821249966106032,224.8394097648797,33.72591146473195,4.396313065007164,NO_ACTION,HIGH,ITE +0.0782 vs break-even +0.1384; expected incremental revenue $+4.40,1.0.0
50,0.17095627110585845,0.17095627110585845,0.17095627110585845,0.17095627110585845,70.20678371292622,10.531017556938933,3.000572487474346,OFFER_DISCOUNT,HIGH,ITE +0.1710 vs break-even +0.1180; expected incremental revenue $+3.00,1.0.0
51,0.020146329403523008,0.020146329403523008,0.020146329403523008,0.020146329403523008,243.91527432264604,36.58729114839691,1.228499365763676,NO_ACTION,HIGH,ITE +0.0201 vs break-even +0.1375; expected incremental revenue $+1.23,1.0.0
52,0.02830602430012598,0.02830602430012598,0.02830602430012598,0.02830602430012598,1153.798119196705,173.06971787950576,8.164859399855397,NO_ACTION,HIGH,ITE +0.0283 vs break-even +0.1815; expected incremental revenue $+8.16,1.0.0
53,0.0340246949446642,0.0340246949446642,0.0340246949446642,0.0340246949446642,973.9936599102994,146.0990489865449,8.284959289121236,NO_ACTION,HIGH,ITE +0.0340 vs break-even +0.1784; expected incremental revenue $+8.28,1.0.0
54,0.15762891690743672,0.15762891690743672,0.15762891690743672,0.15762891690743672,224.8394097648797,33.72591146473195,8.860298159836335,OFFER_DISCOUNT,HIGH,ITE +0.1576 vs break-even +0.1157; expected incremental revenue $+8.86,1.0.0
55,0.14732139367446548,0.14732139367446548,0.14732139367446548,0.14732139367446548,234.3952606258284,35.15928909387426,8.63285911652165,OFFER_DISCOUNT,HIGH,ITE +0.1473 vs break-even +0.1298; expected incremental revenue $+8.63,1.0.0
56,-0.008877165901342153,-0.008877165901342153,-0.008877165901342153,-0.008877165901342153,512.2985562303126,76.84478343454688,-1.1369398186686366,NO_ACTION,HIGH,ITE -0.0089 vs break-even +0.1797; expected incremental revenue $-1.14,1.0.0
57,-0.02797614100617897,-0.02797614100617897,-0.02797614100617897,-0.02797614100617897,187.89920749009138,28.18488112351371,-1.3141736809230191,NO_ACTION,HIGH,ITE -0.0280 vs break-even +0.1280; expected incremental revenue $-1.31,1.0.0
58,-0.06713950749055346,-0.06713950749055346,-0.06713950749055346,-0.06713950749055346,1153.798119196705,173.06971787950576,-19.36635936659842,NO_ACTION,HIGH,ITE -0.0671 vs break-even +0.1091; expected incremental revenue $-19.37,1.0.0
59,0.10866104392062667,0.10866104392062667,0.10866104392062667,0.10866104392062667,174.1178217272873,26.117673259093092,4.7299560685181525,OFFER_DISCOUNT,HIGH,ITE +0.1087 vs break-even +0.1046; expected incremental revenue $+4.73,1.0.0
60,0.1274388194517319,0.1274388194517319,0.1274388194517319,0.1274388194517319,363.93327372529427,54.58999105879414,11.594806690688877,NO_ACTION,HIGH,ITE +0.1274 vs break-even +0.1414; expected incremental revenue $+11.59,1.0.0
61,0.0995633451970992,0.0995633451970992,0.0995633451970992,0.0995633451970992,78.75777658078836,11.813666487118253,1.9603469241672615,OFFER_DISCOUNT,HIGH,ITE +0.0996 vs break-even +0.0827; expected incremental revenue $+1.96,1.0.0
62,-0.0414533802946247,-0.0414533802946247,-0.0414533802946247,-0.0414533802946247,1153.798119196705,173.06971787950576,-11.957208054570934,NO_ACTION,HIGH,ITE -0.0415 vs break-even +0.1607; expected incremental revenue $-11.96,1.0.0
63,-0.050301254090431034,-0.050301254090431034,-0.050301254090431034,-0.050301254090431034,210.52539927276368,31.57880989091455,-2.6474229003271827,NO_ACTION,HIGH,ITE -0.0503 vs break-even +0.1165; expected incremental revenue $-2.65,1.0.0
64,0.07567943818042004,0.07567943818042004,0.07567943818042004,0.07567943818042004,95.43812705704701,14.315719058557052,1.8056759591672156,OFFER_DISCOUNT,HIGH,ITE +0.0757 vs break-even +0.0715; expected incremental revenue $+1.81,1.0.0
65,-0.15885536873477948,-0.15885536873477948,-0.15885536873477948,-0.15885536873477948,609.0590012852015,91.35885019278022,-24.188073057599304,NO_ACTION,HIGH,ITE -0.1589 vs break-even +0.1557; expected incremental revenue $-24.19,1.0.0
66,0.31244447940746345,0.31244447940746345,0.31244447940746345,0.31244447940746345,55.11281054413108,8.26692158161966,4.304923349785799,OFFER_DISCOUNT,HIGH,ITE +0.3124 vs break-even +0.1306; expected incremental revenue $+4.30,1.0.0
67,0.10987815130802263,0.10987815130802263,0.10987815130802263,0.10987815130802263,134.33153857407638,20.149730786111455,3.6900252802204605,OFFER_DISCOUNT,HIGH,ITE +0.1099 vs break-even +0.0986; expected incremental revenue $+3.69,1.0.0
68,0.058047901015717794,0.058047901015717794,0.058047901015717794,0.058047901015717794,224.8394097648797,33.72591146473195,3.2628639506160373,NO_ACTION,HIGH,ITE +0.0580 vs break-even +0.1187; expected incremental revenue $+3.26,1.0.0
69,0.017816446319829055,0.017816446319829055,0.017816446319829055,0.017816446319829055,1153.798119196705,173.06971787950576,5.139145563646956,NO_ACTION,HIGH,ITE +0.0178 vs break-even +0.1929; expected incremental revenue $+5.14,1.0.0
70,0.14081481959705489,0.14081481959705489,0.14081481959705489,0.14081481959705489,119.51971157946419,17.927956736919626,4.20753665608857,OFFER_DISCOUNT,HIGH,ITE +0.1408 vs break-even +0.1164; expected incremental revenue $+4.21,1.0.0
71,0.28992360726153527,0.28992360726153527,0.28992360726153527,0.28992360726153527,31.833885415067982,4.775082812260197,2.3073487231717213,OFFER_DISCOUNT,HIGH,ITE +0.2899 vs break-even +0.0969; expected incremental revenue $+2.31,1.0.0
72,0.1250575632193282,0.1250575632193282,0.1250575632193282,0.1250575632193282,131.15323812506645,19.672985718759968,4.100426092061276,OFFER_DISCOUNT,HIGH,ITE +0.1251 vs break-even +0.1214; expected incremental revenue $+4.10,1.0.0
73,-0.1519352160126299,-0.1519352160126299,-0.1519352160126299,-0.1519352160126299,333.61756189339496,50.042634284009246,-12.672064082969973,NO_ACTION,HIGH,ITE -0.1519 vs break-even +0.1645; expected incremental revenue $-12.67,1.0.0
74,0.03721511099579325,0.03721511099579325,0.03721511099579325,0.03721511099579325,448.3956957067532,67.25935435601298,4.171773896440689,NO_ACTION,HIGH,ITE +0.0372 vs break-even +0.1458; expected incremental revenue $+4.17,1.0.0
75,0.011634722933661266,0.011634722933661266,0.011634722933661266,0.011634722933661266,1153.798119196705,173.06971787950576,3.356030359558285,NO_ACTION,HIGH,ITE +0.0116 vs break-even +0.1531; expected incremental revenue $+3.36,1.0.0
76,-0.06460099996362594,-0.06460099996362594,-0.06460099996362594,-0.06460099996362594,785.411523271787,117.81172849076805,-12.684592446578026,NO_ACTION,HIGH,ITE -0.0646 vs break-even +0.2099; expected incremental revenue $-12.68,1.0.0
77,0.138773843476331,0.138773843476331,0.138773843476331,0.138773843476331,262.2059685774085,39.33089528661127,9.096832510480263,NO_ACTION,HIGH,ITE +0.1388 vs break-even +0.1469; expected incremental revenue $+9.10,1.0.0
78,0.14605577506664832,0.14605577506664832,0.14605577506664832,0.14605577506664832,99.25835319332441,14.88875297899866,3.624313926872531,OFFER_DISCOUNT,HIGH,ITE +0.1461 vs break-even +0.0967; expected incremental revenue $+3.62,1.0.0
79,-0.13722425991167597,-0.13722425991167597,-0.13722425991167597,-0.13722425991167597,954.9172506692178,143.23758760038265,-32.759453249993946,NO_ACTION,HIGH,ITE -0.1372 vs break-even +0.1758; expected incremental revenue $-32.76,1.0.0
80,0.18368512609269175,0.18368512609269175,0.18368512609269175,0.18368512609269175,158.9028175068941,23.835422626034116,7.297021017559458,OFFER_DISCOUNT,HIGH,ITE +0.1837 vs break-even +0.1287; expected incremental revenue $+7.30,1.0.0
81,0.2200215258168189,0.2200215258168189,0.2200215258168189,0.2200215258168189,122.44457607599273,18.36668641139891,6.73511061405837,OFFER_DISCOUNT,HIGH,ITE +0.2200 vs break-even +0.1040; expected incremental revenue $+6.74,1.0.0
82,0.19912265602439416,0.19912265602439416,0.19912265602439416,0.19912265602439416,152.11450780674286,22.81717617101143,7.57236120358052,OFFER_DISCOUNT,HIGH,ITE +0.1991 vs break-even +0.1087; expected incremental revenue $+7.57,1.0.0
83,0.27912985949895974,0.27912985949895974,0.27912985949895974,0.27912985949895974,71.73226059613636,10.759839089420453,5.005653955435577,OFFER_DISCOUNT,HIGH,ITE +0.2791 vs break-even +0.0881; expected incremental revenue $+5.01,1.0.0
84,0.14195489401391984,0.14195489401391984,0.14195489401391984,0.14195489401391984,145.69012256616648,21.85351838492497,5.170356476938788,OFFER_DISCOUNT,HIGH,ITE +0.1420 vs break-even +0.1201; expected incremental revenue $+5.17,1.0.0
85,0.01756131431516346,0.01756131431516346,0.01756131431516346,0.01756131431516346,179.50489953571747,26.92573493035762,0.7880854904646435,NO_ACTION,HIGH,ITE +0.0176 vs break-even +0.1052; expected incremental revenue $+0.79,1.0.0
86,0.0878414481071097,0.0878414481071097,0.0878414481071097,0.0878414481071097,427.3446990206058,64.10170485309087,9.384644300716738,NO_ACTION,HIGH,ITE +0.0878 vs break-even +0.1326; expected incremental revenue $+9.38,1.0.0
87,0.12740200373483954,0.12740200373483954,0.12740200373483954,0.12740200373483954,156.1349189305981,23.420237839589714,4.972975381183732,OFFER_DISCOUNT,HIGH,ITE +0.1274 vs break-even +0.1230; expected incremental revenue $+4.97,1.0.0
88,0.2408800811841191,0.2408800811841191,0.2408800811841191,0.2408800811841191,70.75949145351098,10.613923718026646,4.261138011467176,OFFER_DISCOUNT,HIGH,ITE +0.2409 vs break-even +0.0946; expected incremental revenue $+4.26,1.0.0
89,0.00967774147256218,0.00967774147256218,0.00967774147256218,0.00967774147256218,52.279538448734385,7.841930767310157,0.12648696435293147,NO_ACTION,HIGH,ITE +0.0097 vs break-even +0.0945; expected incremental revenue $+0.13,1.0.0
90,-0.0052691508449035016,-0.0052691508449035016,-0.0052691508449035016,-0.0052691508449035016,267.3644670678038,40.10467006017057,-0.3521959268868732,NO_ACTION,HIGH,ITE -0.0053 vs break-even +0.1362; expected incremental revenue $-0.35,1.0.0
91,0.026036686689786738,0.026036686689786738,0.026036686689786738,0.026036686689786738,236.36170218690108,35.45425532803516,1.5385188963262562,NO_ACTION,HIGH,ITE +0.0260 vs break-even +0.1223; expected incremental revenue $+1.54,1.0.0
92,0.016428064746535555,0.016428064746535555,0.016428064746535555,0.016428064746535555,134.44007488999017,20.166011233498526,0.5521475637054618,NO_ACTION,HIGH,ITE +0.0164 vs break-even +0.1102; expected incremental revenue $+0.55,1.0.0
93,0.23907113465989652,0.23907113465989652,0.23907113465989652,0.23907113465989652,145.37101310434514,21.80565196565177,8.68850326237862,OFFER_DISCOUNT,HIGH,ITE +0.2391 vs break-even +0.1201; expected incremental revenue $+8.69,1.0.0
94,0.16317152923708228,0.16317152923708228,0.16317152923708228,0.16317152923708228,314.07701907807143,47.11155286171071,12.812106875298296,OFFER_DISCOUNT,HIGH,ITE +0.1632 vs break-even +0.1195; expected incremental revenue $+12.81,1.0.0
95,0.019465203048499996,0.019465203048499996,0.019465203048499996,0.019465203048499996,773.9378926534943,116.09068389802414,3.766214556857115,NO_ACTION,HIGH,ITE +0.0195 vs break-even +0.1866; expected incremental revenue $+3.77,1.0.0
96,0.2737891446190596,0.2737891446190596,0.2737891446190596,0.2737891446190596,109.7132204132783,16.456983061991743,7.509572192588454,OFFER_DISCOUNT,HIGH,ITE +0.2738 vs break-even +0.1043; expected incremental revenue $+7.51,1.0.0
97,0.010073520533869944,0.010073520533869944,0.010073520533869944,0.010073520533869944,239.84971809146492,35.97745771371974,0.6040327650593224,NO_ACTION,HIGH,ITE +0.0101 vs break-even +0.1633; expected incremental revenue $+0.60,1.0.0
98,-0.18962926416378761,-0.18962926416378761,-0.18962926416378761,-0.18962926416378761,524.4989173116642,78.67483759674963,-24.86508593612854,NO_ACTION,HIGH,ITE -0.1896 vs break-even +0.1657; expected incremental revenue $-24.87,1.0.0
99,0.16393866294406645,0.16393866294406645,0.16393866294406645,0.16393866294406645,110.1119019130895,16.516785286963422,4.512899493465021,OFFER_DISCOUNT,HIGH,ITE +0.1639 vs break-even +0.1223; expected incremental revenue $+4.51,1.0.0
100,0.1626295152671584,0.1626295152671584,0.1626295152671584,0.1626295152671584,218.3132803214339,32.746992048215084,8.876045738764518,OFFER_DISCOUNT,HIGH,ITE +0.1626 vs break-even +0.1264; expected incremental revenue $+8.88,1.0.0
101,0.02752878840239752,0.02752878840239752,0.02752878840239752,0.02752878840239752,213.96318279807366,32.09447741971105,1.4725367962879177,NO_ACTION,HIGH,ITE +0.0275 vs break-even +0.1701; expected incremental revenue $+1.47,1.0.0
102,0.06983965696915309,0.06983965696915309,0.06983965696915309,0.06983965696915309,224.8394097648797,33.72591146473195,3.925676812781512,NO_ACTION,HIGH,ITE +0.0698 vs break-even +0.1007; expected incremental revenue $+3.93,1.0.0
103,0.02581983241490958,0.02581983241490958,0.02581983241490958,0.02581983241490958,224.8394097648797,33.72591146473195,1.4513289700990946,NO_ACTION,HIGH,ITE +0.0258 vs break-even +0.1330; expected incremental revenue $+1.45,1.0.0
104,0.08821846731555598,0.08821846731555598,0.08821846731555598,0.08821846731555598,227.78226867681505,34.16734030152226,5.0236506560822,NO_ACTION,HIGH,ITE +0.0882 vs break-even +0.1200; expected incremental revenue $+5.02,1.0.0
105,0.09669646508562019,0.09669646508562019,0.09669646508562019,0.09669646508562019,364.88266079968116,54.73239911995217,8.82071586759114,NO_ACTION,HIGH,ITE +0.0967 vs break-even +0.1594; expected incremental revenue $+8.82,1.0.0
106,0.18744394959367322,0.18744394959367322,0.18744394959367322,0.18744394959367322,76.08127469822898,11.412191204734347,3.5652436548893096,OFFER_DISCOUNT,HIGH,ITE +0.1874 vs break-even +0.1110; expected incremental revenue $+3.57,1.0.0
107,0.15683015852650128,0.15683015852650128,0.15683015852650128,0.15683015852650128,223.40211339633692,33.51031700945054,8.759047214775734,OFFER_DISCOUNT,HIGH,ITE +0.1568 vs break-even +0.1283; expected incremental revenue $+8.76,1.0.0
108,-0.0354959846364664,-0.0354959846364664,-0.0354959846364664,-0.0354959846364664,767.824089890632,115.17361348359479,-6.813668024566668,NO_ACTION,HIGH,ITE -0.0355 vs break-even +0.1566; expected incremental revenue $-6.81,1.0.0
109,0.11492502688774194,0.11492502688774194,0.11492502688774194,0.11492502688774194,1153.798119196705,173.06971787950576,33.150069967926854,NO_ACTION,HIGH,ITE +0.1149 vs break-even +0.1641; expected incremental revenue $+33.15,1.0.0
110,-0.11472184999505547,-0.11472184999505547,-0.11472184999505547,-0.11472184999505547,700.7255807101916,105.10883710652874,-20.097133739483183,NO_ACTION,HIGH,ITE -0.1147 vs break-even +0.1858; expected incremental revenue $-20.10,1.0.0
111,0.006622277399324892,0.006622277399324892,0.006622277399324892,0.006622277399324892,76.75631359551345,11.513447039327017,0.12707540019476565,NO_ACTION,HIGH,ITE +0.0066 vs break-even +0.0650; expected incremental revenue $+0.13,1.0.0
112,-0.06348454954213872,-0.06348454954213872,-0.06348454954213872,-0.06348454954213872,332.2698413151219,49.84047619726828,-5.273500300582107,NO_ACTION,HIGH,ITE -0.0635 vs break-even +0.1630; expected incremental revenue $-5.27,1.0.0
113,0.20533853959625972,0.20533853959625972,0.20533853959625972,0.20533853959625972,143.33263996223198,21.499895994334796,7.357928741580302,OFFER_DISCOUNT,HIGH,ITE +0.2053 vs break-even +0.1171; expected incremental revenue $+7.36,1.0.0
114,-0.015098554366790093,-0.015098554366790093,-0.015098554366790093,-0.015098554366790093,285.8623878945909,42.87935818418863,-1.0790272012617297,NO_ACTION,HIGH,ITE -0.0151 vs break-even +0.1460; expected incremental revenue $-1.08,1.0.0
115,0.17878460878024566,0.17878460878024566,0.17878460878024566,0.17878460878024566,110.49883355080384,16.574825032620573,4.9388726817634865,OFFER_DISCOUNT,HIGH,ITE +0.1788 vs break-even +0.1035; expected incremental revenue $+4.94,1.0.0
116,0.29439281794313243,0.29439281794313243,0.29439281794313243,0.29439281794313243,47.364542598660876,7.104681389799131,3.485945291551828,OFFER_DISCOUNT,HIGH,ITE +0.2944 vs break-even +0.0906; expected incremental revenue $+3.49,1.0.0
